일련번호,신고구분,신고내용,접수일자,접수시각,관할기관,GPS X,GPS Y
830,로드킬,경기 구리시 토평동 48-102 번지에서 로드킬이 발생하였습니다.,2022-06-30,18:44,경기 구리시,127.15623707311991,37.58273425393807
829,로드킬,경북 영양군 영양읍 무창리 산 9-4 번지에서 로드킬이 발생하였습니다.,2022-06-30,10:53,경북 영양군,129.22570523518084,36.62147276427334
828,로드킬,경기 구리시 토평동 48-99 번지에서 로드킬이 발생하였습니다.,2022-06-29,18:32,경기 구리시,127.15657040274345,37.58173438188478
827,로드킬,인천 서구 백석동 81-18 번지에서 로드킬이 발생하였습니다.,2022-06-29,16:49,인천 서구,126.67175654910015,37.584308659375274
826,로드킬,울산 동구 방어동 1381 번지에서 로드킬이 발생하였습니다.,2022-06-29,15:34,울산 동구,129.40805450467676,35.49130508006088
825,로드킬,경기 김포시 고촌읍 신곡리 787-4 번지에서 로드킬이 발생하였습니다.,2022-06-29,08:35,경기 김포시,126.76324747022953,37.589087488751126
824,로드킬,서울 중구 저동2가 76-14 번지에서 로드킬이 발생하였습니다.,2022-06-28,13:37,서울 중구,126.98980935657221,37.565316688461635
823,로드킬,서울 중구 저동2가 76-14 번지에서 로드킬이 발생하였습니다.,2022-06-28,13:30,서울 중구,126.98980935657221,37.565316688461635
822,로드킬,서울 중구 저동2가 76-14 번지에서 로드킬이 발생하였습니다.,2022-06-28,13:29,서울 중구,126.98983713164039,37.56531668896393
821,로드킬,충남 아산시 배방읍 공수리 1029 번지에서 로드킬이 발생하였습니다.,2022-06-28,08:54,충남 아산시,127.0367161424617,36.7639425849054
820,로드킬,경남 창원시 진해구 자은동 835 번지에서 로드킬이 발생하였습니다.,2022-06-27,19:53,경남 창원시 진해구,128.70751844428395,35.14727696140519
819,로드킬,경기 남양주시 호평동 산 54-9 번지에서 로드킬이 발생하였습니다.,2022-06-27,12:29,경기 남양주시,127.24508718704894,37.66353158317458
818,로드킬,경기 포천시 군내면 유교리 249-3 번지에서 로드킬이 발생하였습니다.,2022-06-27,09:46,경기 포천시,127.2019746484507,37.85709049282102
817,로드킬,경기 포천시 군내면 유교리 110-7 번지에서 로드킬이 발생하였습니다.,2022-06-27,09:45,경기 포천시,127.20639070939089,37.86303429193086
816,로드킬,충남 예산군 응봉면 지석리 112-2 번지에서 로드킬이 발생하였습니다.,2022-06-27,09:38,충남 예산군,126.75832942152219,36.651006869166466
815,로드킬,충남 홍성군 홍북읍 대인리 40-8 번지에서 로드킬이 발생하였습니다.,2022-06-27,09:37,충남 홍성군,126.7468585658714,36.64139671800392
814,로드킬,충남 아산시 배방읍 세교리 965-13 번지에서 로드킬이 발생하였습니다.,2022-06-27,08:25,충남 아산시,127.08107260185633,36.777441743964104
813,로드킬,충남 홍성군 홍북읍 대인리 산 115-4 번지에서 로드킬이 발생하였습니다.,2022-06-27,08:18,충남 홍성군,126.75063585692443,36.645924015053225
812,로드킬,충남 홍성군 금마면 장성리 366-21 번지에서 로드킬이 발생하였습니다.,2022-06-27,08:05,충남 홍성군,126.69153153035421,36.605816714881776
811,로드킬,경기 여주시 가남읍 신해리 608-5 번지에서 로드킬이 발생하였습니다.,2022-06-27,07:58,경기 여주시,127.53023901524683,37.21828540671617
810,로드킬,충남 예산군 응봉면 지석리 112-2 번지에서 로드킬이 발생하였습니다.,2022-06-27,07:21,충남 예산군,126.75844051816027,36.65114574322589
809,로드킬,충남 홍성군 홍북읍 대인리 40-8 번지에서 로드킬이 발생하였습니다.,2022-06-27,07:19,충남 홍성군,126.74705298331078,36.641702240058585
808,로드킬,충남 홍성군 금마면 장성리 370-23 번지에서 로드킬이 발생하였습니다.,2022-06-27,07:12,충남 홍성군,126.68886513895143,36.605150082193425
807,로드킬,경기 용인시 수지구 죽전동 1437 번지에서 로드킬이 발생하였습니다.,2022-06-27,02:44,경기 용인시 수지구,127.1251363084073,37.32662597424919
806,로드킬,ROADKILL,2022-06-26,19:47,,126.74769179181118,36.64239661181306
805,로드킬,경기 하남시 천현동 259 번지에서 로드킬이 발생하였습니다.,2022-06-26,16:52,경기 하남시,127.20387279840556,37.531408043202156
804,로드킬,강원 고성군 토성면 천진리 415-2 번지에서 로드킬이 발생하였습니다.,2022-06-26,16:20,강원 고성군,128.55110848825427,38.25953919955952
803,로드킬,충남 당진시 석문면 통정리 542-13 번지에서 로드킬이 발생하였습니다.,2022-06-26,15:46,충남 당진시,126.58836444328351,36.990712763748526
802,로드킬,충남 보령시 주포면 마강리 147-6 번지에서 로드킬이 발생하였습니다.,2022-06-26,15:43,충남 보령시,126.58871300092133,36.42247594042663
801,로드킬,충남 아산시 둔포면 신항리 614-1 번지에서 로드킬이 발생하였습니다.,2022-06-25,18:53,충남 아산시,127.02993527105033,36.89987047019825
800,로드킬,충남 부여군 홍산면 상천리 542 번지에서 로드킬이 발생하였습니다.,2022-06-25,15:17,충남 부여군,126.74789658130426,36.2543045040902
799,로드킬,충남 홍성군 장곡면 도산리 527 번지에서 로드킬이 발생하였습니다.,2022-06-25,13:28,충남 홍성군,126.70367180480052,36.51038400102705
798,로드킬,강원 원주시 지정면 월송리 산 34-1 번지에서 로드킬이 발생하였습니다.,2022-06-25,12:41,강원 원주시,127.8599519949678,37.39429795436673
797,로드킬,부산 부산진구 당감동 404-1 번지에서 로드킬이 발생하였습니다.,2022-06-25,11:58,부산 부산진구,129.03843150214618,35.16525320404794
796,로드킬,경기 화성시 기안동 21-115 번지에서 로드킬이 발생하였습니다.,2022-06-25,10:41,경기 화성시,126.98781918786302,37.22477476512296
795,로드킬,경기 남양주시 진건읍 진관리 565-3 번지에서 로드킬이 발생하였습니다.,2022-06-25,09:18,경기 남양주시,127.16031793406468,37.65467000152564
794,로드킬,충남 공주시 정안면 인풍리 50-8 번지에서 로드킬이 발생하였습니다.,2022-06-25,08:59,충남 공주시,127.12232240826089,36.63987575559728
793,로드킬,경남 밀양시 내이동 1096-9 번지에서 로드킬이 발생하였습니다.,2022-06-25,08:51,경남 밀양시,128.74408879401642,35.49418110600285
792,로드킬,부산 기장군 정관읍 달산리 1037-1 번지에서 로드킬이 발생하였습니다.,2022-06-24,18:51,부산 기장군,129.18077511759313,35.3164602809339
791,로드킬,충북 청주시 흥덕구 옥산면 오산리 394-1 번지에서 로드킬이 발생하였습니다.,2022-06-24,18:37,충북 청주시 흥덕구,127.37054793075994,36.66134983603091
790,로드킬,경기 용인시 처인구 포곡읍 둔전리 406-99 번지에서 로드킬이 발생하였습니다.,2022-06-24,17:32,경기 용인시 처인구,127.2132960946127,37.26749586759601
789,로드킬,울산 울주군 범서읍 굴화리 산 13-1 번지에서 로드킬이 발생하였습니다.,2022-06-24,17:20,울산 울주군,129.2449288868512,35.560543789699835
788,로드킬,경기 파주시 적성면 자장리 168-9 번지에서 로드킬이 발생하였습니다.,2022-06-24,15:02,경기 파주시,126.86750433846333,37.962988092350436
787,로드킬,충남 홍성군 은하면 금국리 700 번지에서 로드킬이 발생하였습니다.,2022-06-23,13:31,충남 홍성군,126.58062670992108,36.5631810452334
786,로드킬,경북 울진군 온정면 선구리 산 159-2 번지에서 로드킬이 발생하였습니다.,2022-06-23,11:25,경북 울진군,129.3223586887402,36.75548638237342
785,로드킬,경기 안양시 만안구 박달동 928-2 번지에서 로드킬이 발생하였습니다.,2022-06-23,09:50,경기 안양시 만안구,126.88604611006798,37.409639344155984
784,로드킬,충남 천안시 동남구 신방동 912 번지에서 로드킬이 발생하였습니다.,2022-06-23,08:24,충남 천안시 동남구,127.1307619556211,36.78819133247853
783,로드킬,경기 이천시 장호원읍 오남리 600-7 번지에서 로드킬이 발생하였습니다.,2022-06-23,08:16,경기 이천시,127.61717859837238,37.09496861203681
782,로드킬,충남 예산군 오가면 원천리 1122-1 번지에서 로드킬이 발생하였습니다.,2022-06-22,08:40,충남 예산군,126.79840764803545,36.696752045356945
781,로드킬,충남 예산군 오가면 원천리 1122-1 번지에서 로드킬이 발생하였습니다.,2022-06-22,08:40,충남 예산군,126.79840764803545,36.696752045356945
780,로드킬,충남 홍성군 금마면 죽림리 산 63 번지에서 로드킬이 발생하였습니다.,2022-06-22,08:39,충남 홍성군,126.7127234963641,36.621926250447224
779,로드킬,경기 여주시 가남읍 태평리 230 번지에서 로드킬이 발생하였습니다.,2022-06-22,08:04,경기 여주시,127.541654799481,37.21056433052546
778,로드킬,충남 홍성군 광천읍 광천리 124-6 번지에서 로드킬이 발생하였습니다.,2022-06-21,16:42,충남 홍성군,126.62759598581654,36.50366126686439
777,로드킬,충남 홍성군 광천읍 광천리 468 번지에서 로드킬이 발생하였습니다.,2022-06-21,16:41,충남 홍성군,126.62712381800438,36.50332796554996
776,로드킬,경기 화성시 방교동 872-375 번지에서 로드킬이 발생하였습니다.,2022-06-21,16:04,경기 화성시,127.08939443926542,37.16156204374528
775,로드킬,ROADKILL,2022-06-21,12:57,,127.0454075095925,36.8451829182898
774,로드킬,전북 익산시 황등면 신성리 587-5 번지에서 로드킬이 발생하였습니다.,2022-06-21,12:39,전북 익산시,126.93149611203894,36.02644616621172
773,로드킬,경기 시흥시 정왕동 1286-1 번지에서 로드킬이 발생하였습니다.,2022-06-21,12:23,경기 시흥시,126.73381327398975,37.32636898533029
772,로드킬,충북 제천시 두학동 928-2 번지에서 로드킬이 발생하였습니다.,2022-06-21,12:08,충북 제천시,128.2455614416949,37.13128150771039
771,로드킬,충남 공주시 정안면 화봉리 산 9-12 번지에서 로드킬이 발생하였습니다.,2022-06-21,11:33,충남 공주시,127.11604768076216,36.55046975772822
770,로드킬,부산 강서구 대저1동 3616-3 번지에서 로드킬이 발생하였습니다.,2022-06-21,08:10,부산 강서구,128.9438558320335,35.20721871797694
769,로드킬,경기 이천시 부발읍 응암리 254 번지에서 로드킬이 발생하였습니다.,2022-06-21,07:55,경기 이천시,127.52215620132434,37.22742303902223
768,로드킬,충남 당진시 합덕읍 소소리 64-72 번지에서 로드킬이 발생하였습니다.,2022-06-20,15:31,충남 당진시,126.7573806781078,36.81304281592828
767,로드킬,충남 천안시 서북구 두정동 2-16 번지에서 로드킬이 발생하였습니다.,2022-06-20,12:34,충남 천안시 서북구,127.16131322110986,36.83665824395987
766,로드킬,충남 홍성군 구항면 청광리 288-3 번지에서 로드킬이 발생하였습니다.,2022-06-20,10:18,충남 홍성군,126.64148232784368,36.548933822205946
765,로드킬,충남 홍성군 홍동면 구정리 398 번지에서 로드킬이 발생하였습니다.,2022-06-20,10:05,충남 홍성군,126.6884774826645,36.56057212439424
764,로드킬,충남 홍성군 홍동면 구정리 398 번지에서 로드킬이 발생하였습니다.,2022-06-20,10:04,충남 홍성군,126.6884774826645,36.56057212439424
763,로드킬,충남 홍성군 홍동면 구정리 711-20 번지에서 로드킬이 발생하였습니다.,2022-06-20,09:07,충남 홍성군,126.68967177395785,36.56198864089239
762,로드킬,경기 여주시 대신면 당남리 89-6 번지에서 로드킬이 발생하였습니다.,2022-06-20,08:22,경기 여주시,127.55506496517187,37.39065383530254
761,로드킬,경북 구미시 장천면 상장리 889-3 번지에서 로드킬이 발생하였습니다.,2022-06-20,08:04,경북 구미시,128.49495565801948,36.125323669641304
760,로드킬,경북 경주시 양남면 나아리 454-7 번지에서 로드킬이 발생하였습니다.,2022-06-19,16:48,경북 경주시,129.46965381358265,35.70144809389072
759,로드킬,서울 종로구 부암동 186-2 번지에서 로드킬이 발생하였습니다.,2022-06-19,16:13,서울 종로구,126.96300552389576,37.59659016754821
758,로드킬,충남 홍성군 홍성읍 남장리 122-5 번지에서 로드킬이 발생하였습니다.,2022-06-19,14:37,충남 홍성군,126.66161820382449,36.58892934379349
757,로드킬,충남 예산군 대흥면 상중리 470-1 번지에서 로드킬이 발생하였습니다.,2022-06-19,13:16,충남 예산군,126.77980091629622,36.601152154983914
756,로드킬,경기 양평군 양평읍 회현리 10-74 번지에서 로드킬이 발생하였습니다.,2022-06-19,12:53,경기 양평군,127.52489903051763,37.466171878392544
755,로드킬,충남 예산군 덕산면 시량리 산 47-6 번지에서 로드킬이 발생하였습니다.,2022-06-19,12:12,충남 예산군,126.65825489059087,36.68305680131826
754,로드킬,세종특별자치시 금남면 달전리 513-1 번지에서 로드킬이 발생하였습니다.,2022-06-19,11:36,세종특별자치시 세종시,127.35138833534769,36.4719834097981
753,로드킬,경기 화성시 팔탄면 율암리 38-8 번지에서 로드킬이 발생하였습니다.,2022-06-19,11:25,경기 화성시,126.8734427499149,37.17675077474395
752,로드킬,충남 예산군 오가면 역탑리 359-22 번지에서 로드킬이 발생하였습니다.,2022-06-19,11:09,충남 예산군,126.79168657127327,36.67842080903475
751,로드킬,경북 구미시 장천면 오로리 914-3 번지에서 로드킬이 발생하였습니다.,2022-06-18,17:26,경북 구미시,128.52675690494573,36.17084660849045
750,로드킬,충남 공주시 유구읍 녹천리 416-6 번지에서 로드킬이 발생하였습니다.,2022-06-18,14:56,충남 공주시,126.9281203630861,36.58590660210765
749,로드킬,경기 수원시 권선구 권선동 1328 번지에서 로드킬이 발생하였습니다.,2022-06-18,12:36,경기 수원시 권선구,127.03520287792394,37.2460230352738
748,로드킬,충남 부여군 구룡면 주정리 97-1 번지에서 로드킬이 발생하였습니다.,2022-06-18,10:05,충남 부여군,126.82580580771236,36.25275048982858
747,로드킬,충남 부여군 구룡면 논티리 1-7 번지에서 로드킬이 발생하였습니다.,2022-06-18,10:04,충남 부여군,126.81205741713597,36.241834896208005
746,로드킬,충남 부여군 구룡면 동방리 693-3 번지에서 로드킬이 발생하였습니다.,2022-06-18,10:03,충남 부여군,126.80325285402441,36.236279855336456
745,로드킬,충남 부여군 남면 송학리 226-5 번지에서 로드킬이 발생하였습니다.,2022-06-18,10:02,충남 부여군,126.79328180082128,36.22828064363377
744,로드킬,경기 김포시 대곶면 약암리 1201-1 번지에서 로드킬이 발생하였습니다.,2022-06-17,23:19,경기 김포시,126.55046124661597,37.64182725329203
743,로드킬,충남 홍성군 홍북읍 대인리 66 번지에서 로드킬이 발생하였습니다.,2022-06-17,22:54,충남 홍성군,126.74716407770664,36.641924437385946
742,로드킬,충남 아산시 탕정면 용두리 100-4 번지에서 로드킬이 발생하였습니다.,2022-06-17,22:35,충남 아산시,127.04938006172111,36.81932500498641
741,로드킬,경기 오산시 부산동 171-12 번지에서 로드킬이 발생하였습니다.,2022-06-17,20:59,경기 오산시,127.08881119683117,37.16033995932628
740,로드킬,충남 홍성군 홍성읍 남장리 516 번지에서 로드킬이 발생하였습니다.,2022-06-17,17:10,충남 홍성군,126.66881186239834,36.59234572324639
739,로드킬,충남 홍성군 홍성읍 남장리 516 번지에서 로드킬이 발생하였습니다.,2022-06-17,17:10,충남 홍성군,126.66856186196544,36.59326227487278
738,로드킬,충남 홍성군 서부면 궁리 1019-1 번지에서 로드킬이 발생하였습니다.,2022-06-17,13:33,충남 홍성군,126.45777660768474,36.59545279900538
737,로드킬,경기 구리시 사노동 산 152-16 번지에서 로드킬이 발생하였습니다.,2022-06-17,09:06,경기 구리시,127.13248778476127,37.638421475548256
736,로드킬,충북 청주시 흥덕구 지동동 283-4 번지에서 로드킬이 발생하였습니다.,2022-06-17,08:36,충북 청주시 흥덕구,127.40951680951771,36.64685228650902
735,로드킬,경기 여주시 가남읍 건장리 산 6-7 번지에서 로드킬이 발생하였습니다.,2022-06-17,08:13,경기 여주시,127.5501543797598,37.19656618371813
734,로드킬,경기 가평군 북면 도대리 산 57-4 번지에서 로드킬이 발생하였습니다.,2022-06-17,03:59,경기 가평군,127.47775040362731,37.95330606034474
733,로드킬,제주특별자치도 제주시 구좌읍 김녕리 2121 번지에서 로드킬이 발생하였습니다.,2022-06-16,20:17,제주특별자치도 제주시,126.7493244155252,33.55437416467118
732,로드킬,경남 창원시 진해구 석동 459-52 번지에서 로드킬이 발생하였습니다.,2022-06-16,18:15,경남 창원시 진해구,128.699102082715,35.16491361591193
731,로드킬,경기 구리시 토평동 828-6 번지에서 로드킬이 발생하였습니다.,2022-06-16,16:48,경기 구리시,127.13901670915725,37.57648470186235
730,로드킬,서울 중구 저동2가 76-14 번지에서 로드킬이 발생하였습니다.,2022-06-16,16:12,서울 중구,126.98980935577957,37.56534446285283
729,로드킬,경기 화성시 반송동 263 번지에서 로드킬이 발생하였습니다.,2022-06-16,14:13,경기 화성시,127.07186733073696,37.19822394478505
728,로드킬,경기 화성시 반송동 255 번지에서 로드킬이 발생하였습니다.,2022-06-16,14:06,경기 화성시,127.0710062078501,37.201612406770046
727,로드킬,경북 영천시 화남면 신호리 995 번지에서 로드킬이 발생하였습니다.,2022-06-16,12:39,경북 영천시,128.93294488719147,36.025343837552484
726,로드킬,경기 용인시 처인구 이동읍 묘봉리 산 9-1 번지에서 로드킬이 발생하였습니다.,2022-06-16,09:27,경기 용인시 처인구,127.21307780029407,37.12951260813516
725,로드킬,충남 아산시 권곡동 141-1 번지에서 로드킬이 발생하였습니다.,2022-06-16,08:34,충남 아산시,127.01646719197807,36.7968549132146
724,로드킬,충남 홍성군 홍북읍 신경리 1909 번지에서 로드킬이 발생하였습니다.,2022-06-16,08:31,충남 홍성군,126.6875027785033,36.65653274006388
723,로드킬,부산 기장군 정관읍 예림리 30-3 번지에서 로드킬이 발생하였습니다.,2022-06-16,08:29,부산 기장군,129.22785391345946,35.321599452774414
722,로드킬,경기 이천시 부발읍 가산리 484-1 번지에서 로드킬이 발생하였습니다.,2022-06-16,08:05,경기 이천시,127.50579627515087,37.241282168669166
721,로드킬,울산 울주군 범서읍 천상리 산 1-6 번지에서 로드킬이 발생하였습니다.,2022-06-16,07:48,울산 울주군,129.24201246853275,35.56140474355026
720,로드킬,경기 수원시 팔달구 인계동 1164-1 번지에서 로드킬이 발생하였습니다.,2022-06-16,07:10,경기 수원시 팔달구,127.03114733928963,37.25941022466587
719,로드킬,경기 수원시 영통구 매탄동 1190 번지에서 로드킬이 발생하였습니다.,2022-06-16,06:59,경기 수원시 영통구,127.03823007935216,37.256049649353585
718,로드킬,전북 완주군 봉동읍 용암리 81-9 번지에서 로드킬이 발생하였습니다.,2022-06-16,06:04,전북 완주군,127.13420072977058,35.95973547739138
717,로드킬,경기 구리시 토평동 828-6 번지에서 로드킬이 발생하였습니다.,2022-06-15,16:37,경기 구리시,127.13915558371113,37.57651247878407
716,로드킬,서울 서대문구 홍제동 161-1 번지에서 로드킬이 발생하였습니다.,2022-06-14,23:13,서울 서대문구,126.94795176663126,37.585063523774195
715,로드킬,서울 중구 을지로2가 203 번지에서 로드킬이 발생하였습니다.,2022-06-14,15:15,서울 중구,126.988698342749,37.565705509846794
714,로드킬,충남 아산시 음봉면 삼거리 121-11 번지에서 로드킬이 발생하였습니다.,2022-06-14,09:58,충남 아산시,127.018743284777,36.85004296620162
713,로드킬,서울 중구 저동2가 78 번지에서 로드킬이 발생하였습니다.,2022-06-14,09:46,서울 중구,126.98978158150408,37.56531668795934
712,로드킬,충남 홍성군 금마면 부평리 260-1 번지에서 로드킬이 발생하였습니다.,2022-06-14,08:35,충남 홍성군,126.73341584929553,36.62542618952291
711,로드킬,경기 화성시 봉담읍 왕림리 산 54-1 번지에서 로드킬이 발생하였습니다.,2022-06-14,08:14,경기 화성시,126.94149103143585,37.20058242909361
710,로드킬,경기 구리시 토평동 48-99 번지에서 로드킬이 발생하였습니다.,2022-06-14,07:51,경기 구리시,127.1579035637642,37.583206448989934
709,로드킬,서울 중구 저동2가 78 번지에서 로드킬이 발생하였습니다.,2022-06-13,17:57,서울 중구,126.98978158229673,37.565288913568125
708,로드킬,울산 울주군 범서읍 입암리 528 번지에서 로드킬이 발생하였습니다.,2022-06-13,17:43,울산 울주군,129.22765239978028,35.571986552650316
707,로드킬,경기 용인시 처인구 유방동 476-4 번지에서 로드킬이 발생하였습니다.,2022-06-13,14:10,경기 용인시 처인구,127.21246328929706,37.251747764830526
706,로드킬,서울 중구 저동2가 7-2 번지에서 로드킬이 발생하였습니다.,2022-06-13,09:54,서울 중구,126.99030931255542,37.56515005115581
705,로드킬,충남 아산시 기산동 210-4 번지에서 로드킬이 발생하였습니다.,2022-06-12,17:57,충남 아산시,126.96497332296875,36.75460910497548
704,로드킬,전북 완주군 구이면 계곡리 산 161-5 번지에서 로드킬이 발생하였습니다.,2022-06-12,17:55,전북 완주군,127.11895905064108,35.69912747198542
703,로드킬,충남 부여군 남면 송학리 227-5 번지에서 로드킬이 발생하였습니다.,2022-06-12,15:46,충남 부여군,126.79433723226799,36.22914166958059
702,로드킬,충남 서산시 운산면 안호리 산 24-3 번지에서 로드킬이 발생하였습니다.,2022-06-12,14:33,충남 서산시,126.57967526301951,36.82764904524273
701,로드킬,경기 구리시 아천동 87-18 번지에서 로드킬이 발생하였습니다.,2022-06-11,20:15,경기 구리시,127.11987973677682,37.57470679237721
700,로드킬,경기 고양시 덕양구 관산동 566-3 번지에서 로드킬이 발생하였습니다.,2022-06-11,19:28,경기 고양시 덕양구,126.8623731548205,37.71260196523943
699,로드킬,경기 평택시 청북읍 현곡리 316-25 번지에서 로드킬이 발생하였습니다.,2022-06-11,15:35,경기 평택시,126.93330175104836,37.04371243213346
698,로드킬,경남 사천시 사천읍 수석리 345-5 번지에서 로드킬이 발생하였습니다.,2022-06-11,14:30,경남 사천시,128.08371747138392,35.08291211395488
697,로드킬,경북 포항시 남구 연일읍 택전리 247-8 번지에서 로드킬이 발생하였습니다.,2022-06-11,09:35,경북 포항시 남구,129.33588026205769,35.987578262630905
696,로드킬,충남 보령시 화산동 354-1 번지에서 로드킬이 발생하였습니다.,2022-06-11,09:27,충남 보령시,126.62201688764138,36.364316858865074
695,로드킬,충북 충주시 엄정면 신만리 753-4 번지에서 로드킬이 발생하였습니다.,2022-06-11,03:58,충북 충주시,127.93134293041167,37.088669640823824
694,로드킬,충남 서산시 운산면 여미리 12 번지에서 로드킬이 발생하였습니다.,2022-06-11,01:59,충남 서산시,126.58270291548708,36.82142762932294
693,로드킬,강원 원주시 단구동 811-1 번지에서 로드킬이 발생하였습니다.,2022-06-10,23:32,강원 원주시,127.96449959931931,37.3210587972783
